ENSG00000197971,-3.639075153,2.86E-49
ENSG00000110880,-2.124020569,3.62E-49
ENSG00000152804,-3.205130146,4.14E-49
ENSG00000013619,7.513507815,5.36E-49
ENSG00000145860,2.190422813,7.34E-49
ENSG00000114770,-3.637603675,1.07E-48
ENSG00000166165,6.269015711,1.25E-48
ENSG00000166750,2.85141691,1.32E-48
ENSG00000269713,3.749522776,1.45E-48
ENSG00000131871,1.70364744,1.57E-48
ENSG00000029153,3.657353144,2.20E-48
ENSG00000133246,-4.67042339,2.38E-48
ENSG00000261618,10.26634543,2.38E-48
ENSG00000111711,1.523310716,2.57E-48
ENSG00000112759,-4.230581017,2.57E-48
ENSG00000114650,-1.833374667,2.64E-48
ENSG00000204054,-1.704545064,2.64E-48
ENSG00000155254,-3.969753205,3.03E-48
ENSG00000104783,4.33682243,3.15E-48
ENSG00000170017,2.520057326,3.27E-48
ENSG00000119523,1.448342227,3.52E-48
ENSG00000130227,-1.662236229,4.45E-48
ENSG00000124882,6.785556695,4.66E-48
ENSG00000073756,9.857062391,5.00E-48
ENSG00000111344,-3.182213996,6.24E-48
ENSG00000144597,2.050153197,9.48E-48
ENSG00000149269,-2.335726126,1.02E-47
ENSG00000123728,2.01069833,1.05E-47
ENSG00000136634,4.116747445,1.06E-47
ENSG00000104915,-3.195183961,1.21E-47
ENSG00000102755,7.246095252,1.86E-47
ENSG00000163874,6.116994759,1.91E-47
ENSG00000100350,-4.279720649,2.18E-47
ENSG00000104903,-2.906604321,3.16E-47
ENSG00000159202,1.705481438,3.19E-47
ENSG00000143479,6.165659003,3.39E-47
ENSG00000100418,2.002328041,3.91E-47
ENSG00000276070,8.702080437,4.50E-47
ENSG00000143621,1.338027227,5.69E-47
ENSG00000206418,2.000478616,1.01E-46
ENSG00000172548,6.860008101,1.50E-46
ENSG00000137193,3.020643073,2.06E-46
ENSG00000163735,4.409653402,2.25E-46
ENSG00000102921,2.54306649,2.47E-46
ENSG00000115008,10.04050221,2.78E-46
ENSG00000060558,1.460838381,2.96E-46
ENSG00000112972,1.937503928,3.17E-46
ENSG00000031081,2.366557601,3.91E-46
ENSG00000120129,2.984097218,4.21E-46
ENSG00000136631,-1.954931729,5.18E-46
ENSG00000186517,-2.026694257,9.33E-46
ENSG00000138078,-1.514315395,1.10E-45
ENSG00000114251,5.131130371,1.66E-45
ENSG00000135077,-2.84068591,1.83E-45
ENSG00000160584,2.590556395,1.88E-45
ENSG00000112367,-2.104112076,2.09E-45
ENSG00000128294,-1.675707238,3.68E-45
ENSG00000213949,4.909454763,4.75E-45
ENSG00000259354,6.53731803,4.78E-45
ENSG00000107968,4.721811461,4.93E-45
ENSG00000104447,-2.379938009,5.05E-45
ENSG00000115091,1.097237433,7.32E-45
ENSG00000161791,2.102644429,1.05E-44
ENSG00000133943,-2.688067892,1.18E-44
ENSG00000136643,1.503406606,1.42E-44
ENSG00000140350,-1.942112335,1.55E-44
ENSG00000093167,1.401097409,1.62E-44
ENSG00000156011,3.403023253,2.70E-44
ENSG00000114354,1.01394506,3.00E-44
ENSG00000128590,1.901602347,3.50E-44
ENSG00000092847,-2.642625279,4.63E-44
ENSG00000108468,-1.702078036,4.99E-44
ENSG00000183484,3.892326825,5.37E-44
ENSG00000143110,-3.447728097,7.65E-44
ENSG00000242498,-4.068261649,9.66E-44
ENSG00000184602,1.93439954,1.90E-43
ENSG00000106211,-1.997938327,2.09E-43
ENSG00000114268,-3.403077179,2.13E-43
ENSG00000165417,1.042178057,2.31E-43
ENSG00000010295,-2.461040244,2.34E-43
ENSG00000133639,2.35281721,2.52E-43
ENSG00000110218,2.544071884,2.84E-43
ENSG00000254281,7.280526922,3.05E-43
ENSG00000108510,1.726453622,4.10E-43
ENSG00000174516,-2.937351867,4.42E-43
ENSG00000174485,2.084156602,4.77E-43
ENSG00000144802,5.694790726,5.14E-43
ENSG00000110002,-2.587763126,5.47E-43
ENSG00000144791,-2.753228277,5.54E-43
ENSG00000125703,-3.754020633,5.57E-43
ENSG00000171928,1.541798377,6.43E-43
ENSG00000163683,-2.022600484,7.21E-43
ENSG00000196371,1.657266649,8.37E-43
ENSG00000151694,1.986227466,1.07E-42
ENSG00000155304,2.19345799,1.39E-42
ENSG00000204131,-5.951436688,1.55E-42
ENSG00000110330,1.641737943,1.77E-42
ENSG00000006534,-2.160419666,1.89E-42
ENSG00000174238,1.065989023,2.34E-42
ENSG00000127666,1.85062591,2.60E-42
ENSG00000127191,1.574966361,3.62E-42
ENSG00000117091,2.696241007,3.79E-42
ENSG00000160285,2.781500812,5.27E-42
ENSG00000136161,-2.567662704,5.41E-42
ENSG00000186088,1.877002804,5.47E-42
ENSG00000022567,-2.841779525,6.73E-42
ENSG00000250771,4.273553425,8.39E-42
ENSG00000151502,-2.547752877,9.36E-42
ENSG00000103569,3.83989993,1.07E-41
ENSG00000102172,1.700827446,1.09E-41
ENSG00000139641,-2.246532316,1.48E-41
ENSG00000110324,1.222362465,1.58E-41
ENSG00000168003,1.147133458,1.68E-41
ENSG00000180233,2.475548186,2.02E-41
ENSG00000272886,1.923403017,2.08E-41
ENSG00000120457,-5.266161791,2.89E-41
ENSG00000102879,-2.522783211,3.13E-41
ENSG00000153214,-2.093946625,3.44E-41
ENSG00000171302,1.019104736,3.69E-41
ENSG00000113552,-2.214616375,3.85E-41
ENSG00000091140,1.74251146,4.12E-41
ENSG00000139372,1.309645635,4.17E-41
ENSG00000125977,1.274800469,5.08E-41
ENSG00000156052,-1.217510276,5.72E-41
ENSG00000076003,-2.590417093,5.91E-41
ENSG00000113580,1.826996172,5.91E-41
ENSG00000178567,1.433103709,6.55E-41
ENSG00000107104,5.737801951,7.64E-41
ENSG00000143384,1.921064881,7.96E-41
ENSG00000067334,1.755017519,8.06E-41
ENSG00000100902,2.37313922,1.05E-40
ENSG00000182054,-2.06013032,1.07E-40
ENSG00000165312,2.302308842,1.11E-40
ENSG00000092199,1.718265424,1.14E-40
ENSG00000124782,-2.20055087,1.49E-40
ENSG00000227500,-1.951948472,1.58E-40
ENSG00000126882,-4.163330363,1.62E-40
ENSG00000130560,-2.171275506,1.65E-40
ENSG00000138821,5.706113287,1.97E-40
ENSG00000106799,-2.413679528,2.56E-40
ENSG00000215861,2.639898339,2.64E-40
ENSG00000137055,1.130680916,3.61E-40
ENSG00000177889,1.2361587,5.01E-40
ENSG00000239697,-2.61351702,5.11E-40
ENSG00000143751,1.186353848,5.31E-40
ENSG00000197355,-2.606802723,5.31E-40
ENSG00000056097,1.07682936,5.34E-40
ENSG00000159873,1.113645224,5.44E-40
ENSG00000130766,2.152073961,5.46E-40
ENSG00000166016,6.189210214,5.49E-40
ENSG00000171700,-1.818573039,5.79E-40
